"Regen_Plot","Fire","Year.of.Fire","survey_years_post","SHRUB","dominant_shrub_ht_cm","X","Y","normal_annual_precip","tmax","tmin","tmean","elev","tpi100","tpi500","tpi2000","tpi5000","twi","slope_dem","aspect_dem","rad_winter","rad_winter_spring","rad_spring","rad_spring_summer","rad_summer"
"PWR0900034","POWER",2004,5,36,160,-14913.8581634241,55339.4353537802,1296.71574059428,15.7775138244877,4.19330273111718,9.98540844927017,1897.28018721731,0.932531265222379,13.5020126473608,26.7016513787334,151.924862857958,5.50041084773477,21.3999456394177,210.843082681915,5052.91112412022,6127.25225607399,8157.42516711657,9321.81762682538,9512.12080070754
"PWR0900041","POWER",2004,5,15,70,-16513.3331296385,55141.6993061416,1297.98629910292,15.5779539555662,4.20216636366049,9.8900603567846,1940.33091033768,0.380956439930755,22.2530359271352,122.556407368078,227.71177459152,7.12748929500193,22.6172420796577,188.92760430944,5486.22323060348,6571.99339228964,8430.17204221008,9332.51099820838,9409.74170772327
"PWR0900045","POWER",2004,5,39,230,-24510.7012462053,54940.7099445062,1236.54788635173,18.6622890089713,4.95823226685816,11.810260761058,1524.56781546451,0.140278758952109,-8.51780183788214,-2.3620135487497,-19.1192160250545,10.4822427382036,16.6635866201947,169.593945989144,4776.0256332739,5936.69288106386,8016.24979811673,9314.67962766765,9576.34481561581
"PWR0900046","POWER",2004,5,20,30,-24313.6738401283,54941.1340527078,1234.74809852917,18.8075759911267,4.97838343535634,11.8929800201488,1501.12304901294,-0.0173585285824209,1.56864022767332,-17.0445055094149,-41.7853990332763,6.65258796957405,21.0981345743608,152.69217937215,4942.88163681632,6080.64404373286,8030.79367830055,9251.5800515962,9414.74102862278
"PWR0900047","POWER",2004,5,30,30,-24110.9589977721,54941.0719727515,1232.8911132598,18.9235004531658,4.99923959510569,11.9613702455559,1482.64023427256,-0.215074147618562,14.9047029014233,-34.0270147718219,-61.1763188667663,5.99846330070092,20.2254864655439,172.240502200647,4963.08745766385,6125.56641865098,8129.70508428273,9264.8144299574,9433.58773188719
"PWR0900051","POWER",2004,5,60,65,-18513.1324718222,54940.0900533381,1315.12568045682,16.7753414247941,4.76281101684475,10.769076150531,1766.8091873278,-0.249997675451774,8.0779824630337,97.2629734659693,84.5723997665544,5.75807369745302,33.5479015560541,193.227077142551,6319.21982486051,7280.51497012653,8732.72757330151,8989.32196582611,8757.86862328895
"PWR0900052","POWER",2004,5,2,60,-18314.5803905616,54938.155517336,1316.26107375813,16.64084942396,4.71846568265845,10.6796575508887,1786.52927587291,0.423365342147358,6.31968365602702,112.73001632787,102.781849558864,6.25735237452921,24.5277344044117,201.122219472519,5502.00650627956,6576.06564829074,8404.43815672467,9268.37673158208,9325.1649451873
"PWR0900053","POWER",2004,5,50,NA,-17313.6396932018,54944.8895408576,1301.48260942103,16.2246283483714,4.57873395799604,10.4016809409086,1844.25069148665,-0.302260136026412,4.53938504963045,126.561147289382,159.61026964845,8.18228233144562,9.39379763359482,218.512580837461,3918.07450351471,5087.36049697154,7453.59933687273,9287.58456326923,9839.58806911434
"PWR0900055","POWER",2004,5,57,150,-16716.7085603519,54942.816616545,1293.94683641578,16.1527522929887,4.56175425684636,10.3572533990828,1853.13914311764,2.1975720907577,24.485380593524,114.045814017164,158.436245492415,5.81603030682706,30.8985229309973,134.238181088375,5191.4406652147,6281.63181270742,8113.9676745474,8896.71808922654,9019.47705864889
"PWR0900057","POWER",2004,5,17,120,-26111.7105825688,54739.3754068948,1271.50092437432,18.1427432434011,5.03871049432831,11.5907270934465,1606.98306016695,-0.0142411635940452,-5.20045479125299,-0.690727451797809,66.5267039214047,8.46085178013035,9.09449962025939,232.85935242082,3662.65811050876,4835.29464897829,7237.00977476376,9165.0791002137,9791.44376894311
"PWR0900058","POWER",2004,5,25,40,-25913.5463226688,54740.615444642,1263.87059840287,17.8321152195763,4.97157572437782,11.4018451529774,1652.27808982459,0.604552534579759,10.1086665883789,47.7535641184131,114.12759886656,6.03434944762444,15.551146247503,247.543515511776,3712.26133122442,4875.05055161564,7242.01474166932,9126.04283540903,9701.1091639082
"PWR0900059","POWER",2004,5,70,150,-25711.6447727739,54740.3712044009,1256.1005044952,17.8068643700401,4.94843960414426,11.3776518971073,1657.06096226083,-1.02577540919209,0.410253992700879,60.9793290795631,121.806133939509,6.36520863177123,21.0315269966178,154.403236157886,5123.21393701614,6249.3871906095,8189.16116536078,9276.80798926979,9442.62325897205
"PWR0900060","POWER",2004,5,15,65,-25512.5346083176,54737.2229515449,1248.39068878251,17.9246669070328,4.9437258595446,11.4341965298219,1639.10994268998,-0.366241208553869,-1.90831455340359,54.9447727430459,106.928998523278,6.74780953439057,16.3304260079949,144.767660697119,4521.17424378549,5667.97952873865,7822.49029088244,9270.80465621553,9645.09254330664
