"PlotID","Species","Distance","Bearing","OMU","Planted","SnagDamage","DBH","TotHeight","LYHeight","LYGrowth","BudScars","Sprouts","CompType","CompCover","CompHeight","Subsample","Comments","DistanceMetric","distance_estimate","DronePlotTree","ExpansionFactor","PlotID_6digit","SlopeDeg","Aspect","SlopeAdjustedDistance","DistanceExpansion","SlopeDistance","HorizontalDistance","DensitySlope","DensityHorizontal"
"E0065ID","PIPJ",6.22,296,NA,NA,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,5.81704067950958,1.06927221979207,6.22,5.81704067950958,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",6.05,302,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,5.65243895118767,1.07033442594348,6.05,5.65243895118767,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",5.58,304,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,"N","browse damage","slope","no",TRUE,1,"E0065I",20.9,304,5.21286096671134,1.07042946965844,5.58,5.21286096671135,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",5.74,287,NA,NA,NA,NA,101,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,5.3919558583814,1.06454877427781,5.74,5.3919558583814,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",5.74,287,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,5.3919558583814,1.06454877427781,5.74,5.3919558583814,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",3.86,324,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,3.63378991059441,1.06225183485321,3.86,3.63378991059441,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",2.95,328,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,2.7864107733622,1.05870965910759,2.95,2.7864107733622,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",3.05,324,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,"N","light browse damage","slope","no",TRUE,1,"E0065I",20.9,304,2.87125886717952,1.06225183485321,3.05,2.87125886717952,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",3.05,295,NA,NA,NA,NA,131,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,2.85334461751214,1.06892100634494,3.05,2.85334461751214,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",2.98,293,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,2.79004307281468,1.06808386903995,2.98,2.79004307281468,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",3.54,300,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,3.30825690412276,1.07004990924025,3.54,3.30825690412276,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",4.81,257,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,"N","browse damage","slope","no",TRUE,1,"E0065I",20.9,304,4.65445236510867,1.03341910555522,4.81,4.65445236510867,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",7.3,250,NA,NA,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,7.12175792852293,1.0250278194325,7.3,7.12175792852293,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",7.39,218,NA,NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,7.38771150759995,1.00030977013622,7.39,7.38771150759995,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",7.55,218,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,7.54766195972661,1.00030977013622,7.55,7.54766195972661,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",7.4,218,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,7.39770841085787,1.00030977013622,7.4,7.39770841085787,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",6.13,227,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,6.10712871745474,1.00374501399977,6.13,6.10712871745474,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",5.22,232,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,5.184673947438,1.00681355335362,5.22,5.184673947438,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",5.22,232,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,5.184673947438,1.00681355335362,5.22,5.184673947438,24.9409771775094,26.6975569728846
"E0065ID","PIPJ",4.97,217,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0065I",20.9,304,4.96913370996967,1.00017433421616,4.97,4.96913370996967,24.9409771775094,26.6975569728846
"E0066I","PIPJ",1.09,148,"O","Y","N",3.7,214,188,19,17,NA,"S",40,55,"Y",NA,"slope",NA,FALSE,8.87,"E0066I",17.7,237,1.08998465553257,1.00001407769124,1.09,1.08998465553257,221.226467564509,232.219389487021
"E0066I","PIPJ",7.57,173,"O","U","N",NA,88,79,9,11,NA,"CS",60,90,"Y",NA,"slope",NA,FALSE,8.87,"E0066I",17.7,237,7.49754230857285,1.009664192404,7.57,7.49754230857285,221.226467564509,232.219389487021
"E0066I","PIPJ",8.8,188,"O","N","N",NA,88,82,2,9,NA,"S",80,68,"Y",NA,"horizontal",NA,FALSE,8.87,"E0066I",17.7,237,8.61597322725809,1.02135879115312,8.98795736214749,8.8,221.226467564509,232.219389487021
"E0066I","PIPJ",9,183,"U","N","N",NA,39,34,5,4,NA,"S",100,68,"Y",NA,"horizontal",NA,FALSE,8.87,"E0066I",17.7,237,8.84806368624681,1.01717170209674,9.15454531887064,9,221.226467564509,232.219389487021
"E0066I","PIPJ",10.1,363,"O","Y","N",3.6,200,180,19,14,NA,"S",10,50,"Y",NA,"horizontal",NA,FALSE,8.87,"E0066I",17.7,237,9.92949369234364,1.01717170209674,10.2734341911771,10.1,221.226467564509,232.219389487021
"E0066ID","PIPJ",4.65,151,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,4.64895411854684,1.00022497134334,4.65,4.64895411854684,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",4.65,151,NA,NA,NA,NA,172,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,4.64895411854684,1.00022497134334,4.65,4.64895411854684,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",4.65,151,NA,NA,NA,NA,160,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,4.64895411854684,1.00022497134334,4.65,4.64895411854684,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",4.65,151,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,4.64895411854684,1.00022497134334,4.65,4.64895411854684,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",7.99,167,NA,NA,NA,NA,177,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,7.94243238003804,1.00598904941029,7.99,7.94243238003804,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",1.4,220,NA,NA,NA,NA,450,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0066I",17.7,237,1.33887645609418,1.04565286335987,1.46391400870382,1.4,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",1.6,220,NA,NA,NA,NA,415,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0066I",17.7,237,1.53014452125049,1.04565286335987,1.6730445813758,1.6,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",2.09,311,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,2.08172650426543,1.00397434327594,2.09,2.08172650426543,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",3.88,282,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,3.78607084253766,1.02480913891178,3.88,3.78607084253766,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",6.95,71,NA,NA,NA,NA,430,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,6.63803752218815,1.04699619078215,6.95,6.63803752218815,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",5.79,42,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,5.53232555451939,1.04657615372438,5.79,5.53232555451939,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",6.13,42,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,5.85719441264315,1.04657615372438,6.13,5.85719441264315,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",3.78,16,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,3.67605003612647,1.02827762485602,3.78,3.67605003612647,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",6.44,33,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,6.18265555837513,1.04162360966014,6.44,6.18265555837513,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",7.57,10,NA,NA,NA,NA,390,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,7.39924396462911,1.02307749767235,7.57,7.39924396462911,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",7.7,9,NA,NA,NA,NA,430,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,7.53265445923726,1.02221601185456,7.7,7.53265445923726,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",5.07,270,NA,NA,NA,NA,200,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,4.89857850591504,1.03499413021103,5.07,4.89857850591504,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",6.2,208,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0066I",17.7,237,5.9724286322902,1.03810365627132,6.43624266888221,6.2,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",6.46,252,NA,NA,NA,NA,120,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,6.17250830435151,1.04657615372438,6.46,6.17250830435151,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",4.65,206,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,4.48591967005404,1.03657674278951,4.65,4.48591967005404,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",6.6,222,NA,NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,6.30627783416718,1.04657615372438,6.6,6.30627783416718,24.9409771775094,26.1803144855717
"E0066ID","PIPJ",5.6,213,NA,NA,NA,NA,128,NA,NA,NA,NA,NA,NA,NA,"N",NA,"slope",NA,TRUE,1,"E0066I",17.7,237,5.37622222467402,1.04162360966014,5.6,5.37622222467402,24.9409771775094,26.1803144855717
"E0061I","PIPJ",9.9,234,"O","Y","N",5.6,240,225,20,19,NA,"S",70,80,"N","unhealthy","slope","no",FALSE,1,"E0061I",11.1,176,9.84834412808144,1.00524513270929,9.9,9.84834412808144,24.9409771775094,25.4164512715714
"E0061I","PIPJ",9.94,248,"O","Y","N",2.1,167,158,10,17,NA,"S",30,60,"N",NA,"slope",NA,FALSE,1,"E0061I",11.1,176,9.92239376526085,1.00177439387669,9.94,9.92239376526085,24.9409771775094,25.4164512715714
"E0061I","PIPJ",11.04,256,"O","U","N",NA,114,104,9,12,NA,"S",10,40,"N","unhealthy","slope","no",FALSE,1,"E0061I",11.1,176,11.0338289152199,1.00055928769854,11.04,11.0338289152199,24.9409771775094,25.4164512715714
"E0061I","PIPJ",8.25,290,"O","Y","N",5.9,230,215,14,17,NA,"S",30,35,"N",NA,"slope",NA,FALSE,1,"E0061I",11.1,176,8.22466747863252,1.00308006632892,8.25,8.22466747863252,24.9409771775094,25.4164512715714
"E0061I","PIPJ",2.25,315,"O","Y","N",7.4,270,250,20,22,NA,"S",20,50,"N",NA,"slope",NA,FALSE,1,"E0061I",11.1,176,2.22539620736051,1.01105591559746,2.25,2.22539620736051,24.9409771775094,25.4164512715714
"E0061I","PIPJ",9.95,67,"O","U","N",NA,99,92,6,13,NA,"S",80,80,"N",NA,"slope",NA,FALSE,1,"E0061I",11.1,176,9.93043568362051,1.00197013675963,9.95,9.93043568362051,24.9409771775094,25.4164512715714
"E0061I","PIPJ",5.02,89,"O","Y","N",9.1,280,260,18,19,NA,"S",10,60,"N",NA,"slope",NA,FALSE,1,"E0061I",11.1,176,5.01974517287752,1.00005076495195,5.02,5.01974517287752,24.9409771775094,25.4164512715714
"E0061I","PIPJ",10.24,143,"O","Y","N",3.4,185,NA,NA,17,NA,"S",40,80,"N","possible browse damage, missing top","slope","no",FALSE,1,"E0061I",11.1,176,10.1056393941856,1.01329560659879,10.24,10.1056393941856,24.9409771775094,25.4164512715714
"E0055I","PIPJ",4.26,277,"O","Y","N",11,390,355,25,18,NA,"S",80,6,"N",NA,"slope",NA,FALSE,1,"E0055I",15.5,190,4.25958332368105,1.00009782091047,4.26,4.25958332368105,24.9409771775094,25.8823048757569
"E0050I","PIPJ",7.3,9,"M","U","N",NA,75,70,5,20,NA,"S",50,75,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,6.81909968199446,1.07052255289292,7.8148146361183,7.3,221.226467564509,240.33166879542
"E0050I","PIPJ",9,185,"O","Y","N",4.9,210,198,13,16,NA,"S",5,70,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,8.44744034227119,1.0654114897934,9.58870340814058,9,221.226467564509,240.33166879542
"E0050I","PIPJ",4.7,1,"M","U","N",NA,99,96,3,17,NA,"S",60,57,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,4.43447267187195,1.05987799401997,4.98142657189384,4.7,221.226467564509,240.33166879542
"E0050I","PIPJ",7.6,185,"O","Y","N",2,142,132,8,16,NA,"S",50,60,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,7.13339406680679,1.0654114897934,8.09712732242982,7.6,221.226467564509,240.33166879542
"E0050I","PIPJ",4.1,15,"M","U","N",NA,95,89,3,16,NA,"S",50,95,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,3.80993803397195,1.07613298784433,4.41214525016176,4.1,221.226467564509,240.33166879542
"E0050I","PIPJ",6.8,183,"O","U","N",NA,90,78,6,8,NA,"S",60,70,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,6.39885740923792,1.06268972179048,7.22629010817527,6.8,221.226467564509,240.33166879542
"E0050I","PIJE",6.1,201,"O","U","N",NA,110,98,7,14,NA,"S",80,100,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,5.64061951145561,1.08144149549733,6.59679312253374,6.1,221.226467564509,240.33166879542
"E0050I","PIPJ",2.6,10,"M","U","SD1",NA,85,81,7,16,NA,"S",40,125,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,2.42600699201103,1.07171991200435,2.78647177121132,2.6,221.226467564509,240.33166879542
"E0050I","PIPJ",5.2,199,"U","N","N",NA,90,80,8,8,NA,"S",70,120,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,4.8154251519589,1.07986311403566,5.61528819298545,5.2,221.226467564509,240.33166879542
"E0050I","PIPJ",1,4,"O","N","N",NA,65,59,7.5,18,NA,"S",20,65,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,0.939794120910647,1.0640628386045,1.0640628386045,1,221.226467564509,240.33166879542
"E0050I","PIPJ",4.6,201,"O","U","N",NA,115,105,6,11,NA,"S",50,120,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,4.25358192667145,1.08144149549733,4.97463087928774,4.6,221.226467564509,240.33166879542
"E0050I","PIPJ",0.8,72,"O","N","N",NA,79,75,5,19,NA,"SC",30,90,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,0.7579156029596,1.0555264951349,0.844421196107919,0.8,221.226467564509,240.33166879542
"E0050I","PIPJ",0.3,325,"O","N","N",NA,100,95,4,14,NA,"S",50,95,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,0.296768953967531,1.01088741254526,0.303266223763578,0.3,221.226467564509,240.33166879542
"E0050I","PIPJ",1.8,186,"M","N","N",NA,85,78,7,7,NA,"SC",70,80,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,1.68739393195546,1.06673371636109,1.92012068944996,1.8,221.226467564509,240.33166879542
"E0050I","PIPJ",1.3,206,"U","N","N",NA,58,50,5,4,NA,"S",70,95,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,1.19874260338614,1.08446967374634,1.40981057587024,1.3,221.226467564509,240.33166879542
"E0050I","PIPJ",1.8,186,"O","N","N",NA,110,100,7,7,NA,"SC",70,80,"Y",NA,"horizontal",NA,FALSE,8.87,"E0050I",23,215,1.68739393195546,1.06673371636109,1.92012068944996,1.8,221.226467564509,240.33166879542
"E0050ID","PIPJ",2.5,45,"O",NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,2.30633002028786,1.0839732293334,2.7099330733335,2.5,24.9409771775094,27.094889379416
"E0050ID","PIPJ",3.7,242,"O",NA,NA,NA,320,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,3.46023623860916,1.06929115379914,3.95637726905683,3.7,24.9409771775094,27.094889379416
"E0050ID","PIPJ",2.7,56,"M",NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,2.50898358334738,1.07613298784433,2.9055590671797,2.7,24.9409771775094,27.094889379416
"E0050ID","PIPJ",2.4,246,"O",NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,2.25550589018555,1.0640628386045,2.55375081265079,2.4,24.9409771775094,27.094889379416
"E0050ID","PIPJ",3.8,65,"O",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,3.56669703340339,1.0654114897934,4.04856366121491,3.8,24.9409771775094,27.094889379416
"E0050ID","PIPJ",3.9,322,"O",NA,NA,NA,330,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,3.87146703152258,1.00737006624236,3.92874325834519,3.9,24.9409771775094,27.094889379416
"E0050ID","PIPJ",3.8,78,"O",NA,NA,NA,133,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,3.63102031594084,1.04653779636465,3.97684362618567,3.8,24.9409771775094,27.094889379416
"E0050ID","PIPJ",3.8,348,"M",NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,3.65208388695509,1.04050183884693,3.95390698761832,3.8,24.9409771775094,27.094889379416
"E0050ID","PIPJ",3.5,77,"M",NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,3.33953759236631,1.04804928921911,3.66817251226688,3.5,24.9409771775094,27.094889379416
"E0050ID","PIPJ",3.7,75,"M",NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,3.5202488855922,1.05106204710226,3.88892957427838,3.7,24.9409771775094,27.094889379416
"E0050ID","PIPJ",4.3,172,"O",NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,4.10878614698569,1.04653779636465,4.50011252436799,4.3,24.9409771775094,27.094889379416
"E0050ID","PIPJ",3.3,76,"M",NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,3.14418065103878,1.04955801407586,3.46354144645033,3.3,24.9409771775094,27.094889379416
"E0050ID","PIPJ",4.3,178,"O",NA,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,4.07379636590785,1.0555264951349,4.53876392908006,4.3,24.9409771775094,27.094889379416
"E0050ID","PIPJ",2.9,80,"O",NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,2.7790712313176,1.04351409468014,3.0261908745724,2.9,24.9409771775094,27.094889379416
"E0050ID","PIPJ",2.8,90,"O",NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,2.72148690654561,1.02884933720076,2.88077814416213,2.8,24.9409771775094,27.094889379416
"E0050ID","PIPJ",4.1,14.1,"M",NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,3.80993803397195,1.07613298784433,4.41214525016176,4.1,24.9409771775094,27.094889379416
"E0050ID","PIPJ",1.6,79,"O",NA,NA,NA,114,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,1.53106320792347,1.04502543834883,1.67204070135813,1.6,24.9409771775094,27.094889379416
"E0050ID","PIPJ",1.9,92,"O",NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,1.85166950369606,1.02610103812126,1.94959197243039,1.9,24.9409771775094,27.094889379416
"E0050ID","PIPJ",2.5,140,"O",NA,NA,NA,174,NA,NA,NA,NA,NA,NA,NA,"N",NA,"horizontal",NA,TRUE,1,"E0050I",23,215,2.4854585712665,1.00585060193785,2.51462650484463,2.5,24.9409771775094,27.094889379416
"E0053I","PIPJ",2.2,295,"O","Y","N",4.7,220,195,17,18,NA,"S",100,80,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,2.19706547958921,1.00133565450737,2.20293843991621,2.2,24.9409771775094,25.907542336465
"E0053I","PIPJ",7.7,286,"O","Y","N",10,300,270,35,16,NA,"S",100,20,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,7.66370885074175,1.00473545511254,7.73646300436654,7.7,24.9409771775094,25.907542336465
"E0053I","PIPJ",8,293,"O","Y","SD1",5.3,210,175,21,15,NA,"S",100,30,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,7.98516471341151,1.00185785605193,8.01486284841546,8,24.9409771775094,25.907542336465
"E0053I","JUOC",11.1,321,"O","N","N",NA,83,NA,NA,NA,NA,"S",90,50,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,11.0690805726431,1.00279331486965,11.1310057950531,11.1,24.9409771775094,25.907542336465
"E0053I","PIPJ",10.6,332,"O","Y","N",8.5,330,290,30,14,NA,"SC",100,150,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,10.5197076119448,1.00763256841512,10.6809052252003,10.6,24.9409771775094,25.907542336465
"E0053I","PIPJ",3.7,4,"M","N","N",NA,83,81,2,10,NA,"S",50,80,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,3.59909265537423,1.02803688437281,3.80373647217941,3.7,24.9409771775094,25.907542336465
"E0053I","PIPJ",8.9,324,"O","Y","N",2.7,390,350,45,17,NA,"SG",90,70,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,8.86539442972922,1.00390344395222,8.93474065117477,8.9,24.9409771775094,25.907542336465
"E0053I","PIPJ",5.5,4,"O","Y","N",10.4,360,340,15,20,NA,"S",50,165,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,5.35000259582656,1.02803688437281,5.65420286405047,5.5,24.9409771775094,25.907542336465
"E0053I","PIPJ",8.2,349,"M","U","N",NA,138,28,5,12,NA,"SC",100,110,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,8.05382548050851,1.01814970039334,8.3488275432254,8.2,24.9409771775094,25.907542336465
"E0053I","PIPJ",7.4,346,"O","U","N",3.7,205,184,16,14,NA,"SC",80,110,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,7.28245405858273,1.0161409794654,7.51944324804393,7.4,24.9409771775094,25.907542336465
"E0053I","PIPJ",6.6,347,"O","U","N",1.2,160,145,10,12,NA,"S",70,120,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,6.49090698603823,1.01680705241909,6.71092654596598,6.6,24.9409771775094,25.907542336465
"E0053I","PIPJ",8.5,4,"O","U","N",1,176,159,14,21,NA,"SC",65,65,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,8.26818582991377,1.02803688437281,8.73831351716891,8.5,24.9409771775094,25.907542336465
"E0053I","PIPJ",9.5,14,"O","U","SD1",2.5,190,165,63,14,NA,"S",75,118,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,9.19185487489177,1.03352371521334,9.81847529452673,9.5,24.9409771775094,25.907542336465
"E0053I","PIPJ",9.1,354,"O","U","N",4.1,200,180,12,14,NA,"S",70,95,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,8.90820865156505,1.02152973240038,9.29592056484346,9.1,24.9409771775094,25.907542336465
"E0053I","PIPJ",6.8,347,"M","U","N",NA,116,109,3,15,NA,"SC",90,115,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,6.6876011371303,1.01680705241909,6.9142879564498,6.8,24.9409771775094,25.907542336465
"E0053I","PIPJ",6.2,343,"M","N","N",NA,86,81,4,12,NA,"S",70,80,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,6.1133541067349,1.01417321682211,6.28787394429709,6.2,24.9409771775094,25.907542336465
"E0053I","PIPJ",10.6,35,"M","N","N",NA,82,75,3,16,NA,"S",90,85,"N",NA,"horizontal",NA,FALSE,1,"E0053I",15.7,36,10.2046552994805,1.03874160262323,11.0106609878062,10.6,24.9409771775094,25.907542336465
